name,type,latitude,longitude,osm_id
Rathina Clinic,clinic,13.1098612,80.2909854,node/6932077905
"Senthil Nursing Home, Karur",clinic,10.9620158,78.0643985,node/6932085874
Rengasamy Nursing Home,hospital,8.8085138,78.1466947,node/6932089133
Rayen Eye Hospital,hospital,8.8023134,78.1505256,node/6932090955
"Nirmala Hospital, Kanniyakumari",hospital,8.2432633,77.2432845,node/6932102761
"Kauvery Hospital, Chennai",hospital,13.0390564,80.2568208,node/6932103990
Rathna Memorial Hospital,hospital,8.2875497,77.2709548,node/6932112169
Ranm Malathy Vijayakumar Hospital,hospital,11.3413334,77.708922,node/6932126479
Rathi Med Speciality Hospital,hospital,13.0916495,80.2179844,node/6932138889
P.S.Medical Trust Hospital,hospital,8.1878932,77.3072706,node/6932139721
Ranjeetham Nursing Home,clinic,8.7000411,77.7554175,node/6932141757
Rani Hospital,hospital,11.5810663,77.5879236,node/6932141762
S.R. Hospital and E.N.T. Research Foundation,hospital,11.7559788,79.7613363,node/6932142092
Rajeev Hospital,hospital,9.9235804,78.1428887,node/6932142097
Rathenam Nursing Home,clinic,13.1113476,80.284929,node/6932142269
"Rasi Clinic, Ramanathapuram",clinic,9.3642054,78.8388441,node/6932150519
Velnath Maternity Home,hospital,12.7353452,77.8261929,node/6932152153
"Ranga Hospital, Velandipalayam",hospital,11.0290235,76.932096,node/6932159823
Visaka Poly Clinic,clinic,9.9161732,78.1131363,node/6932160287
Rao Hospital,hospital,11.018513,76.9445555,node/6932162502
"Velan Eye Hospital, Karur",hospital,10.958975,78.0739935,node/6932163751
Vellore Eye and Dental Hospital,hospital,12.9310563,79.1554011,node/6932166589
Arunagiri Ent Nursing Home,clinic,11.6762823,78.1369593,node/6932173906
Rana Maternity Hospital,hospital,10.8269425,78.6845246,node/6932176618
Ramya Hospital,hospital,9.4507485,77.5576615,node/6932193419
"Joseph Hospital, Coimbatore",hospital,11.017244,76.9990446,node/6932200240
Ramvel Hospital,hospital,11.01362,77.0222618,node/6932203509
Santhi Hospital,hospital,12.9507835,80.255186,node/6932203729
Ramanie Hospitals,hospital,9.898954,78.1197037,node/6932212794
Ramana Maharishi Rangammal Hospital,hospital,12.2260242,79.0262166,node/6932225397
"Ramakrishna Nursing Home, Tiruchirappalli",clinic,10.8216893,78.6748479,node/6932230326
Ramadas Nursing Home,clinic,11.6449413,78.1545496,node/6932294048
Ram Poly Clinic,clinic,10.6627299,77.0090626,node/6932307787
Ars Hospitals - Tirupur,hospital,11.0880071,77.3469948,node/6932321427
Arul Hospital,hospital,10.8099708,78.6794391,node/6932341207
Arul Medical Center,hospital,9.3616456,78.8456006,node/6932356490
Aruljothi Nursing Home,clinic,11.5286637,78.0563533,node/6932358394
"Dr Agarwals Eye Hospital Ltd, Hosur",hospital,12.7405888,77.8205797,node/6932414107
Dr Agarwals Eye Hospital Ltd,hospital,13.1294292,79.9098006,node/6932453594
"Suriya Hospital, Tiruvallur",hospital,13.1311793,79.9093902,node/6932623618
"Suriya Hospital, Coimbatore",hospital,11.30192,76.9400722,node/6932664462
"Supa Hospital, Coimbatore",hospital,11.3053984,76.9361427,node/6932706208
Suraksha Ent Care Centre,clinic,13.0331886,80.258056,node/6932706544
Sunder Eye Hospital,hospital,13.08497,80.2159721,node/6932740110
P G K Nursing Home,clinic,11.5785675,77.5891802,node/6932743528
P K Hospital,hospital,11.4175923,77.5640962,node/6932768950
L.V.S. Eye Hospital,hospital,11.3385839,77.7156597,node/6932820863
Sagayamatha Hospital,hospital,11.338505,76.7940474,node/6932837713
"Shanthi Nursing Home, Tirunelveli",clinic,9.0275607,77.4334632,node/6932846813
Sri Hari Sakthivel Hospital,hospital,11.3526901,77.7323055,node/6932898124
Laksha Hospital,hospital,13.0435469,80.2636349,node/6932938089
"Lake View Hospital, Tiruvallur",hospital,13.1368213,80.2087516,node/6932938090
Lakshmana Hospital,hospital,9.8983423,78.0904515,node/6932938793
Naseer Nursing Home,clinic,11.3364485,77.7271691,node/6932966216
Narayanaa Hospital,hospital,13.0893773,80.2547595,node/6932966221
Nalam Medical Center and Hospital,hospital,12.9346861,79.1536966,node/6932966222
Lakshmi Clinic,clinic,12.9574752,80.1859635,node/6932966227
NN Hospital,hospital,12.9300969,80.1188466,node/6932999583
Nova Hospital,hospital,10.7800994,79.1325876,node/6933006123
Janamma Hospital,hospital,13.0269457,80.2623196,node/6933010451
Janaki E.N.T. Nursing Home,clinic,13.0970567,80.2821958,node/6933010456
Jamia Darussalam Hospital,hospital,12.8411735,78.7103744,node/6933010457
James Orthopaedic Clinic,clinic,8.1811073,77.4160986,node/6933010462
"James Hospital, Colachel",hospital,8.1804702,77.2620539,node/6933010467
J.S. Hospital,hospital,12.7995425,80.0237341,node/6933010476
"J.K. Hospital, Madurai",hospital,9.9526208,78.1483778,node/6933010481
"Noble Hospital, Chennai",hospital,13.0821536,80.253244,node/6933016136
Ns Hospital,hospital,9.9046982,78.0974132,node/6933036788
"J.K. Hospital, Chennai",hospital,13.1354513,80.2934799,node/6933038486
J. K. Hospital,hospital,8.1962016,77.4281149,node/6933038491
J. J. Hospital,hospital,12.6868496,79.9800503,node/6933038496
"J S Hospital, Dharmapuri",hospital,11.6739064,78.1521557,node/6933038501
J M Polyclinic,clinic,10.6621816,77.012638,node/6933038506
Ishwarya Nursing Home,clinic,13.1129411,80.2822602,node/6933038519
Irudayam Hospital,hospital,8.1672883,77.4334833,node/6933038524
Irene Hospital,hospital,8.1796259,77.4200414,node/6933038531
Infant Jesus and Jesus Vineyard Hospitals,hospital,9.9113077,78.1234387,node/6933038546
"Indira Nursing Home, Vellore",clinic,12.924509,79.1401702,node/6933038551
"Indira Hospital, Namakkal",hospital,11.1119586,78.0050232,node/6933038556
"Indira Hospital, Madurai",hospital,9.9671995,78.1370629,node/6933038561
Indira Eye Hospital,hospital,13.0222055,80.2622388,node/6933038566
Indian Hospitals,hospital,13.0766658,80.2057502,node/6933038567
Inba Hospital,hospital,8.1838777,77.4110815,node/6933038568
Immaculate Conception Convent Hospital,hospital,10.9943683,76.9642074,node/6933038573
Sree Ramm Nursing Home,clinic,11.0898944,76.9423681,node/6933048462
"Vasan Eye Care Hospital, Madurai",hospital,9.9286096,78.0955034,node/6933105717
Pioneer Hospital,hospital,9.3649239,78.8237809,node/6933105722
Sheeba Multi Speciality Clinic,clinic,13.1168517,80.2279428,node/6933105884
Paari Nursing Home,clinic,11.0321465,76.9761197,node/6933115102
Shenbagam Hospitals Pvt. Ltd,hospital,9.9647031,78.157669,node/6933118659
Dhivya Nursing Home,clinic,11.0129842,77.5640559,node/6933126162
Dharan Hospital,hospital,11.6252302,78.1451753,node/6933126167
Diabetes Research Centre and M.V.Hospital For Diabetes,hospital,13.1119458,80.2952072,node/6933130958
Pkd Nursing Home,clinic,10.6577822,77.011376,node/6933137203
Pks Hospital,hospital,11.6566706,78.1692682,node/6933137208
"Vasan Eye Care Hospital, Neelankarai",hospital,12.9504267,80.2551001,node/6933279103
"Vasan Eye Care Hospital, Pachaiyappan",hospital,12.8308723,79.7032356,node/6933291839
"Vasan Eye Care Hospital, Paramakudi",hospital,9.5401769,78.5915056,node/6933295926
"Vasan Eye Care Hospital, Perambalur",hospital,11.2377085,78.8652733,node/6933318009
"Vasan Eye Care Hospital, Namakkal",hospital,11.216301,78.1717694,node/6933320512
"Subam Hospital, Tiruvallur",hospital,13.12374,79.9112396,node/6933332545
Sarathy Nursing Home,clinic,12.9926586,80.20008,node/6933334832
Vaani Hospital,hospital,9.5071604,78.0980019,node/6933338424
Apollo First Medical Foundation,hospital,13.0776912,80.2459216,node/6933370913
Anitha Nursing Home,clinic,12.9247038,79.8787352,node/6933371794
CARE AKPS Hospital,hospital,9.5862332,77.9605186,node/6933420066
K G Nursing Home,clinic,11.3456845,77.7188784,node/6933510830
Jyothsana Nursing Home,clinic,12.9461162,80.1399234,node/6933510835
Justin Hospital,hospital,8.3618669,77.2943813,node/6933510840
Julian Nursing Home,clinic,13.1063124,80.2506946,node/6933510845
"Jothi Nursing Home, Tuticorin",clinic,8.8064742,78.1497337,node/6933510846
Josephs Nursing Home,hospital,13.0739408,80.2357346,node/6933510851
Joseph Sahayam Hospital,hospital,8.1794691,77.4331697,node/6933510852
Jip Diabetic and Heart Care Centre,hospital,12.9548325,80.141636,node/6933510862
Jeyan Hospital,hospital,9.9171707,78.1345712,node/6933510867
Jeyam Nursing Home,clinic,10.8301302,78.6773323,node/6933510872
Jayam Polyclinc,hospital,12.9958562,80.2603345,node/6933510877
Jayam Nursing Home,clinic,13.122272,80.2894968,node/6933510882
Jayadev Polyclinic Hospital,hospital,13.0778545,80.2415295,node/6933514287
Jayaa Hospital,hospital,11.3848223,77.9021886,node/6933514292
"Jaya Hospital, Arcot",hospital,12.9046961,79.3203543,node/6933514297
"Jaya Hospital, Chennai",hospital,12.9701785,79.9520655,node/6933514302
Jaya Eye Clinic,clinic,13.0265892,80.2699743,node/6933514307
Jawahar Trauma Care Centre,hospital,9.4531311,77.5571077,node/6933514308
"Jawahar Hospital, Kanchipuram",hospital,12.9335502,80.123004,node/6933514313
Janani Nursing Home Pvt Ltd,clinic,12.9194987,80.1388706,node/6933514323
Kummaran Eye Speciality Centre,hospital,13.0600349,80.2302911,node/6933522070
Kvt Health Centre,hospital,13.1282303,80.2421558,node/6933523232
"Kurinji Hospital, Salem",hospital,11.6771806,78.1351224,node/6933523233
Shanthi Hospital,hospital,8.3088849,77.2124518,node/6933558918
L.R. Hospital,hospital,11.8703354,78.0844554,node/6933607245
Maya Nursing Home Pvt Ltd,clinic,13.0313072,80.2097064,node/6933621323
Kumaran Hospital,hospital,9.4787122,77.8100306,node/6933646488
Erode Trust Hospital,hospital,11.3399422,77.7134188,node/6933724664
Erode Kidney's Centre,hospital,11.3383801,77.7164201,node/6933724675
Satya Sai Ent Head and Neck Hospital,hospital,11.664806,78.1466813,node/6933727443
Ezhil Surgical and Maternity Hospital,hospital,11.1367898,79.073917,node/6933734655
Ezhil Hospital,hospital,13.1302259,80.2916855,node/6933737012
Erode Ortho Centre,hospital,11.3294487,77.7230172,node/6933744056
Dr Agarwals Eye Hospital,hospital,10.8238984,78.6866945,node/6933745722
Eswari Nursing Home,clinic,13.1165682,80.2263898,node/6933746497
A.R. Hospital (P) Ltd,hospital,9.9363004,78.1454006,node/6933757125
Premier Health Center,hospital,13.0842489,80.220851,node/6933757130
Erode Cancer Centre,hospital,11.313682,77.6686621,node/6933760545
Kasi Speciality Hospital,hospital,10.1606944,77.756153,node/6933793680
Vasantha Subramanian Hospitals Pvt Ltd,hospital,13.0731975,80.2527237,node/6933794368
"Vasan Eye Care Hospital, Tirupur",hospital,11.127834,77.3415747,node/6933797532
"Vasan Eye Care Hospital, Tiruvallur",hospital,13.0498729,80.0922444,node/6933797537
Emmanuvel Hospital,hospital,11.5063418,77.2470483,node/6933800596
"Vasan Eye Care Hospital, Tondiarpet",hospital,13.1109009,80.2812195,node/6933802716
"Vasan Eye Care Hospital, Vellore",hospital,12.9088334,79.1316354,node/6933824568
Madras Poly Clinic and R.R. Scan,hospital,13.0461063,80.2220044,node/6933828333
"Vasan Eye Care Hospital, Valasaravakkam",hospital,13.0411063,80.1747546,node/6933831617
Edison Hospital,hospital,8.4930872,78.1170335,node/6933831622
Duraisamy Nursing Home,clinic,10.3825908,78.8225725,node/6933832324
Elangovan Hospital,hospital,10.4271181,79.3177593,node/6933833001
Logidasan's Hospital,hospital,13.11005,79.9113858,node/6933833903
Lister Nursing Home,clinic,13.0644964,80.2730508,node/6933833912
Lister Hospital,hospital,8.305988,77.2230265,node/6933833917
"Lifeline Cliniq , Adyar",clinic,13.0007709,80.2575208,node/6933833922
Life Medhospital,hospital,13.0535505,80.2576911,node/6933833923
Lg Nursing Home,clinic,10.9536162,78.4414595,node/6933833924
"Leonard Hospital, Dindigul",hospital,10.1654928,77.7606592,node/6933833933
"Laxmi Hospital, Villupuram",hospital,11.938648,79.4854635,node/6933833934
"Lavanya Hospital, Udumalai",hospital,10.5819579,77.2491994,node/6933833939
S.K.V. Hospital,hospital,9.9263044,78.1001759,node/6933833944
"S.M. Hospital, Sivaganga",hospital,9.9498812,78.8201947,node/6933833949
Vinayaka Misson Hospital,hospital,11.658013,78.1665941,node/6933840828
Subbulakshmi Nursing Home,clinic,8.9566338,77.3145461,node/6933842776
Mani Nursing Home,clinic,11.3525705,77.1662763,node/6933848059
"K.M. Hospitals, Chennai",hospital,13.0884107,80.2421169,node/6933869777
Deepa Kannan Hospital,hospital,10.9632435,78.0752125,node/6933869947
Prasanna Nursing Home,clinic,13.0863063,79.6650383,node/6933870642
Duraisamy Hospital,hospital,11.3391625,77.7187054,node/6933870817
Sugham Health Centre,clinic,8.7250776,77.7085827,node/6933873370
Zubeda Hospitals Ltd.,hospital,13.0741955,80.2357775,node/6933875088
Dr.Y.Mahadeva Iyers Sri Sarada Ayurvedic Hospital,hospital,8.2873215,77.4421522,node/6933876216
Dr.Thangamma Nursing And Paramedical College Hospital,hospital,12.508895,78.5705602,node/6933876224
Sarvana Hospital Pvt. Ltd.,hospital,11.6624826,78.1715561,node/6933876607
Madurai Institute Of Orthopaedics And Traumatology,hospital,9.938023,78.1455106,node/6933878264
Sree Narayana Nursing Home,clinic,13.1089757,80.2481371,node/6933881025
"Royal Hospital, Thanjavur",hospital,10.7881541,79.1351411,node/6933882554
Dr.Vas Hospital For Eye and Children,hospital,10.823735,78.6836649,node/6933883291
"Dsk Hospital, Tiruppur",hospital,11.102044,77.3692605,node/6933884303
Selva Hospital,hospital,9.5413702,78.5910978,node/6933892099
"Roopa Nursing Home, Coimbatore",clinic,11.1147893,77.3475668,node/6933893537
RR Multispeciality Hospital,hospital,13.0584745,80.2740124,node/6933910999
Dr.Susheela Nursing Home,clinic,10.3835617,78.8231385,node/6933943043
Dr.Sivakani Hospital Pvt Ltd,hospital,10.5809554,77.2461377,node/6933959219
Arun Priya Nursing Home,clinic,11.096822,79.6535061,node/6933967178
Sudharsana Hospital,hospital,10.8216888,78.6675935,node/6933974231
Neuroscience Hospital,hospital,9.9841405,78.1435874,node/6933983091
"R.V. Hospital, Kanniyakumari",hospital,8.3227163,77.189696,node/6933985865
V.P.N. Eye Hospital,hospital,10.7652232,79.8407981,node/6933989616
Ganga Hospital,hospital,9.9069388,78.1015572,node/6933990368
"S.M.Clinic, Podhanur, Coimbatore",clinic,10.9553739,76.9898473,node/6933992416
"S. K. Hospital, Karur",hospital,10.9621165,78.0840692,node/6933992421
S Sm Hospital,hospital,8.9531139,77.3146145,node/6933992426
Dhanvanthiri Nursing Home,clinic,10.8468827,78.6983126,node/6933992432
"Padma Hospital, Tuticorin",hospital,9.1724945,77.8597601,node/6933992437
"Padma Hospital, Pudukkottai",hospital,10.3844799,78.8218175,node/6933992442
P.K. Hospital,hospital,10.7860529,79.1399771,node/6933992447
P.M.K. Hospital,hospital,12.131546,78.1619069,node/6933992452
Aravind Hospital,hospital,11.46478,78.1925941,node/6933992459
Seshan's Clinic,clinic,8.9767655,77.2531329,node/6933992464
"Senthil Nursing Home, Thanjavur",clinic,10.9636306,79.3837188,node/6933992469
Sethu Ent Research Center,clinic,10.8219291,78.684648,node/6933992474
Sabari Speciality Hospital,hospital,11.3343025,77.7187054,node/6933992479
Agasthiyar Muni Child Care Centre,hospital,8.2169444,77.4664637,node/6933997944
Dr.Manju Kulkarni Hospital,hospital,13.0743836,80.2367672,node/6933998001
Shabeer Hospital,hospital,11.33529,77.7285236,node/6933998985
Shamroth Surgical Hospital,hospital,8.234571,77.2435454,node/6933998990
Shanawaz Nursing Home,clinic,10.8177889,78.6837696,node/6933998995
Shankar Nursing Home,clinic,11.6716527,78.1534566,node/6933999000
Shanmugam Clinic,clinic,10.0058985,77.3489253,node/6933999007
Shanmugam Surgical and Fertility Hospital,hospital,10.2834256,77.916175,node/6933999012
Anand Elumalai Hospital,hospital,9.9107093,78.1216376,node/6933999017
Gautham Nursing hojme,clinic,8.1907007,77.4196451,node/6934002119
"Suriya Hospital, Tiruvannamalai",hospital,12.6669538,79.2900534,node/6934005721
"Aarthi Hospital, Nagapattinam",hospital,11.1044378,79.6482068,node/6934013218
Keerthana Hospital,hospital,10.7831809,79.1408978,node/6934015411
Sri Hanu Nursing Home,clinic,13.0395058,80.1712127,node/6934017797
Sri Ganesa Eye Clinic,clinic,13.0455758,80.1854472,node/6934018732
"Vijay Nursing Home,Madurai",clinic,9.8764912,78.0607474,node/6934018807
"Vijay Poly Clinic, Thanjavur",clinic,10.9596662,79.3813156,node/6934018812
Vijay Poly Clinic,clinic,11.7386884,78.9634904,node/6934018817
"Vijaya Hospital, Erode",hospital,11.3343511,77.7183037,node/6934018822
Vaman Clinic Eye and Ent Care,clinic,13.0388943,80.2137016,node/6934018827
Van Allen Hospital,hospital,10.2301411,77.4935031,node/6934018828
"Vasan Eye Care Hospital, Coimbatore",hospital,11.0091245,76.9454058,node/6934018833
"Vasan Eye Care Hospital, Dindigul",hospital,10.3588005,77.976585,node/6934018844
"Vasan Eye Care Hospital, Erode",hospital,11.3364301,77.7181274,node/6934018849
"Vasan Eye Care Hospital, Gugai",hospital,11.6471454,78.1559283,node/6934018854
"Vasan Eye Care Hospital, Kuttur",hospital,10.7990396,78.7492651,node/6934018863
S.V. Bone And Joint Hospital,hospital,13.0473239,80.2241461,node/6934018868
S.S Nursing Home,clinic,12.969346,80.2573344,node/6934018874
Sri Udaya Hospital,hospital,11.6560244,78.4040862,node/6934018891
Sri G.M. Hospital,hospital,12.9652266,80.1927643,node/6934031649
Sri Eshodha Hospital,hospital,13.0981213,80.2362643,node/6934036697
Sri Durga Poly Clinic,clinic,10.9980729,77.0001926,node/6934039564
"Dr Agarwals Eye Hospital Ltd, Indira Gandhi Road",hospital,12.8379804,79.7024471,node/6934052357
Tirupur Medical Foundation (P) Limited,hospital,11.1090003,77.3449825,node/6934053372
Sri Bharani Hospital,hospital,11.939107,79.4870938,node/6934056512
"Lakshmi Nursing Home, Tiruchirappalli",clinic,11.1207833,78.4520723,node/6934061206
Srichakara Multispeciality Hospital,hospital,12.97853,80.1851381,node/6934061609
Dhanvantri Critical Care Center,hospital,11.3504266,77.7311274,node/6934062831
Siddharth Maternity Centre,hospital,11.7874261,77.8011632,node/6934064843
Sri Balaji Surya Hospital,hospital,10.735518,77.5185388,node/6934076843
"Shivani Hospital, Ramanathapuram",hospital,9.3696226,78.8362142,node/6934078424
"Peoples Nursing Home, Chennai",clinic,13.0696298,80.2159499,node/6934089837
Asha Surgical Centre,hospital,8.242516,77.3152046,node/6934096558
Abhijay Hospital,hospital,13.1160177,80.2328438,node/6934098007
Annai Velankani Nursing Home,hospital,8.7271323,77.7302402,node/6934120450
"Ponni Hospital, Cuddalore",hospital,11.53917,79.4892611,node/6934121902
Siranjeeve Hospitals,hospital,11.453132,77.4344382,node/6934125605
